features/carat,features/clarity,features/color,features/cut,features/depth,features/table,features/x,features/y,features/z,label,id,clean_label,is_noisy,noisy_label
0.71,2,3,2,61.2,61.0,5.66,5.71,3.48,0,43745,0,0,0
0.8,3,1,1,63.4,56.0,5.88,5.92,3.74,0,43746,1,1,0
0.71,2,3,4,61.4,55.0,5.75,5.79,3.54,1,43747,1,0,1
0.7,4,0,3,60.6,58.0,5.73,5.75,3.48,1,43748,1,0,1
1.17,4,0,3,61.7,59.0,6.77,6.72,4.16,1,43749,1,0,1
0.3,5,2,2,62.4,57.0,4.25,4.27,2.66,1,43750,0,1,1
0.3,4,5,1,63.7,58.0,4.25,4.23,2.7,0,43751,0,0,0
0.3,4,4,3,60.1,61.0,4.32,4.3,2.59,0,43752,0,0,0
0.57,3,3,4,61.8,57.0,5.3,5.32,3.28,0,43753,0,0,0
0.75,2,6,1,61.0,59.0,5.79,5.85,3.55,0,43754,0,0,0
0.86,2,4,2,63.8,56.0,6.02,6.05,3.85,1,43755,1,0,1
0.4,5,5,2,63.7,58.0,4.64,4.68,2.97,0,43756,0,0,0
0.52,3,1,4,59.5,57.0,5.25,5.27,3.13,0,43757,0,0,0
0.76,2,2,1,57.9,56.0,6.08,6.0,3.5,1,43758,1,0,1
0.59,3,2,4,60.6,56.0,5.43,5.48,3.31,0,43759,0,0,0
1.03,1,0,2,62.8,56.0,6.43,6.46,4.05,1,43760,1,0,1
0.52,2,0,4,60.9,57.0,5.21,5.17,3.16,0,43761,0,0,0
2.03,1,6,3,61.7,61.0,8.18,8.04,5.0,1,43762,1,0,1
1.5,4,3,4,61.8,56.0,7.38,7.31,4.54,1,43763,1,0,1
0.4,3,0,2,62.3,60.0,4.66,4.68,2.91,0,43764,0,0,0
2.2,1,4,3,61.5,58.0,8.44,8.38,5.18,1,43765,1,0,1
0.3,3,1,4,61.2,55.0,4.35,4.31,2.65,1,43766,0,1,1
1.0,3,3,2,62.2,58.0,6.35,6.39,3.96,1,43767,1,0,1
0.35,6,2,4,60.6,57.0,4.57,4.6,2.78,0,43768,0,0,0
0.35,3,5,2,61.7,57.0,4.52,4.56,2.8,0,43769,0,0,0
0.3,3,1,0,66.7,59.0,4.23,4.05,2.78,0,43770,0,0,0
0.32,3,2,4,61.1,57.0,4.44,4.47,2.72,0,43771,0,0,0
0.9,2,0,1,64.4,60.0,5.95,6.0,3.85,0,43772,1,1,0
0.31,2,6,3,59.4,62.0,4.43,4.39,2.62,0,43773,0,0,0
0.4,5,2,2,63.0,57.0,4.63,4.7,2.94,1,43774,0,1,1
2.09,1,4,3,61.4,60.0,8.24,8.2,5.05,1,43775,1,0,1
1.01,3,0,3,62.2,61.0,6.43,6.37,3.98,1,43776,1,0,1
0.51,2,0,3,61.0,60.0,5.18,5.15,3.15,0,43777,0,0,0
0.4,6,4,4,61.4,57.0,4.81,4.74,2.93,0,43778,0,0,0
0.8,3,2,4,61.2,58.0,5.99,6.03,3.68,0,43779,1,1,0
1.04,2,4,3,61.0,58.0,6.54,6.6,4.01,1,43780,1,0,1
2.54,1,5,2,62.4,60.0,8.58,8.73,5.4,1,43781,1,0,1
0.36,4,4,3,60.8,59.0,4.62,4.59,2.8,0,43782,0,0,0
1.36,2,3,4,61.0,56.0,7.17,7.2,4.38,0,43783,1,1,0
0.55,2,3,3,60.7,56.0,5.38,5.32,3.25,0,43784,0,0,0
0.51,4,3,2,62.7,56.0,5.08,5.13,3.2,0,43785,0,0,0
1.42,3,5,4,60.4,55.0,7.28,7.38,4.43,1,43786,1,0,1
0.91,5,3,3,61.8,58.0,6.16,6.24,3.83,1,43787,1,0,1
1.28,1,4,1,63.8,55.0,6.84,6.79,4.35,1,43788,1,0,1
0.5,2,1,2,61.5,62.0,5.06,5.09,3.12,1,43789,0,1,1
0.6,3,0,2,63.7,56.0,5.34,5.36,3.41,1,43790,0,1,1
1.51,2,4,4,62.8,55.0,7.32,7.29,4.59,1,43791,1,0,1
0.7,3,2,3,60.9,61.0,5.71,5.66,3.46,1,43792,1,0,1
0.47,4,2,1,60.0,60.1,5.04,5.06,3.03,0,43793,0,0,0
0.4,3,2,4,62.6,54.0,4.73,4.78,2.98,0,43794,0,0,0
0.83,1,4,4,60.7,57.0,6.08,6.05,3.68,0,43795,0,0,0
0.72,4,4,4,61.8,55.0,5.78,5.81,3.58,1,43796,1,0,1
0.31,3,0,4,61.5,56.0,4.37,4.35,2.68,0,43797,0,0,0
1.02,7,3,4,62.5,57.0,6.44,6.37,4.0,0,43798,1,1,0
0.39,2,2,4,61.3,56.0,4.69,4.72,2.88,0,43799,0,0,0
0.33,7,5,4,62.2,56.0,4.45,4.42,2.76,0,43800,0,0,0
0.52,3,1,3,60.3,60.0,5.21,5.17,3.13,0,43801,0,0,0
0.33,1,0,4,62.9,56.0,4.43,4.41,2.78,1,43802,0,1,1
0.3,3,0,3,62.2,58.0,4.3,4.25,2.66,1,43803,0,1,1
1.01,2,3,3,60.2,58.0,6.48,6.44,3.89,1,43804,1,0,1
1.02,5,6,4,62.7,57.0,6.45,6.37,4.02,1,43805,1,0,1
1.01,1,1,4,63.0,56.0,6.34,6.3,3.98,1,43806,1,0,1
1.51,3,1,2,63.3,56.0,7.3,7.26,4.61,1,43807,1,0,1
0.72,5,6,4,61.6,56.0,5.76,5.73,3.54,1,43808,0,1,1
0.52,3,1,4,61.8,55.0,5.19,5.17,3.2,0,43809,0,0,0
0.7,1,5,3,62.1,60.0,5.65,5.62,3.5,0,43810,0,0,0
1.0,2,2,2,61.4,60.0,6.35,6.38,3.91,1,43811,1,0,1
0.51,5,3,2,61.5,56.0,5.12,5.15,3.16,1,43812,0,1,1
0.7,4,0,3,62.5,60.0,5.62,5.67,3.53,1,43813,1,0,1
0.46,4,3,2,61.4,59.7,4.94,4.97,3.05,1,43814,0,1,1
2.21,1,4,3,61.3,60.0,8.35,8.33,5.11,1,43815,1,0,1
1.04,2,4,2,62.2,57.0,6.42,6.48,4.01,0,43816,1,1,0
0.52,5,1,4,62.3,57.0,5.12,5.15,3.2,0,43817,0,0,0
1.07,1,3,3,62.5,59.0,6.5,6.47,4.05,1,43818,1,0,1
1.21,1,4,2,61.1,60.0,6.86,6.91,4.21,0,43819,1,1,0
1.23,3,3,3,62.0,59.0,6.87,6.8,4.24,0,43820,1,1,0
0.39,4,1,2,62.5,58.0,4.67,4.7,2.93,0,43821,0,0,0
0.9,4,4,3,61.8,56.0,6.18,6.16,3.81,1,43822,1,0,1
0.53,5,3,4,61.8,58.0,5.18,5.2,3.21,0,43823,0,0,0
1.5,1,0,1,62.4,61.0,7.23,7.36,4.55,1,43824,1,0,1
0.76,1,3,4,61.7,55.0,5.87,5.9,3.63,1,43825,1,0,1
1.32,5,3,4,62.3,57.0,6.96,7.04,4.36,1,43826,1,0,1
0.3,3,0,4,61.8,55.0,4.27,4.3,2.65,0,43827,0,0,0
0.39,2,3,2,61.7,59.4,4.65,4.7,2.88,0,43828,0,0,0
1.05,1,3,3,61.8,60.0,6.49,6.46,4.0,1,43829,1,0,1
0.33,3,3,4,61.2,55.0,4.49,4.46,2.74,0,43830,0,0,0
0.57,2,1,4,62.1,56.0,5.33,5.3,3.3,1,43831,0,1,1
1.52,1,2,2,62.3,59.0,7.33,7.37,4.58,1,43832,1,0,1
0.78,4,1,3,62.5,57.0,5.94,5.9,3.7,0,43833,1,1,0
1.01,3,2,2,62.0,60.0,6.36,6.39,3.95,1,43834,1,0,1
0.41,5,5,1,63.9,55.0,4.74,4.71,3.02,1,43835,0,1,1
1.11,1,4,4,62.7,57.0,6.66,6.59,4.14,1,43836,1,0,1
0.31,5,1,4,62.0,54.0,4.33,4.35,2.69,0,43837,0,0,0
1.5,0,3,1,64.0,61.0,7.15,7.04,0.0,1,43838,1,0,1
1.01,5,1,1,63.3,58.0,6.31,6.39,4.02,0,43839,1,1,0
0.73,4,3,4,61.5,56.0,5.8,5.77,3.56,0,43840,1,1,0
0.91,4,3,1,63.6,60.0,6.03,6.11,3.86,1,43841,1,0,1
1.45,4,4,3,60.6,60.0,7.27,7.16,4.37,0,43842,1,1,0
1.52,2,4,3,62.1,59.0,7.29,7.36,4.55,1,43843,1,0,1
0.56,1,1,3,62.6,59.0,5.2,5.24,3.27,0,43844,0,0,0
0.7,3,6,2,62.0,59.0,5.61,5.65,3.49,0,43845,0,0,0
0.74,2,0,3,62.4,59.0,5.73,5.8,3.6,1,43846,1,0,1
0.41,2,5,4,61.7,55.0,4.77,4.8,2.95,0,43847,0,0,0
0.34,2,3,3,60.8,59.0,4.56,4.46,2.74,1,43848,0,1,1
0.52,3,1,4,61.1,55.0,5.2,5.27,3.2,1,43849,0,1,1
0.7,3,3,2,63.5,57.0,5.68,5.66,3.6,0,43850,0,0,0
0.71,2,1,2,61.9,56.0,5.68,5.72,3.53,1,43851,1,0,1
0.93,4,3,1,63.8,59.0,6.15,6.21,3.94,1,43852,1,0,1
1.03,5,3,4,60.7,57.0,6.5,6.58,3.97,1,43853,1,0,1
0.42,5,3,4,62.1,57.0,4.77,4.8,2.97,0,43854,0,0,0
0.32,5,3,3,62.3,58.0,4.35,4.38,2.72,0,43855,0,0,0
0.57,6,2,4,61.9,54.8,5.3,5.36,3.3,0,43856,0,0,0
0.51,1,5,3,60.4,59.0,5.2,5.17,3.13,0,43857,0,0,0
0.74,3,2,4,60.5,59.0,5.81,5.86,3.53,1,43858,1,0,1
0.33,3,0,4,60.3,55.0,4.5,4.52,2.72,0,43859,0,0,0
0.5,3,1,4,61.6,56.0,5.1,5.13,3.15,0,43860,0,0,0
0.52,1,0,1,61.8,58.0,5.17,5.21,3.21,0,43861,0,0,0
0.5,4,2,3,61.8,60.0,5.06,5.1,3.14,0,43862,0,0,0
0.39,5,0,2,63.0,57.0,4.65,4.69,2.94,0,43863,0,0,0
2.05,3,6,3,62.3,60.0,8.09,8.15,5.06,0,43864,1,1,0
0.42,4,4,4,61.2,57.0,4.87,4.8,2.96,0,43865,0,0,0
2.13,1,2,3,62.4,58.0,8.22,8.16,5.11,1,43866,1,0,1
0.44,5,5,4,60.8,56.0,4.9,4.93,2.99,0,43867,0,0,0
0.4,7,3,4,61.8,55.0,4.75,4.79,2.95,1,43868,0,1,1
0.24,6,2,1,64.8,57.0,3.9,3.94,2.54,0,43869,0,0,0
0.33,1,3,3,62.6,58.0,4.4,4.42,2.76,0,43870,0,0,0
0.59,2,0,4,61.3,59.0,5.36,5.4,3.3,0,43871,0,0,0
1.78,2,4,4,62.1,57.0,7.77,7.73,4.81,1,43872,1,0,1
2.14,1,5,3,60.1,58.0,8.41,8.37,5.04,1,43873,1,0,1
0.41,3,3,4,62.5,56.0,4.72,4.75,2.96,1,43874,0,1,1
1.0,2,2,1,63.7,58.0,6.29,6.34,4.02,1,43875,1,0,1
1.5,1,1,1,63.0,59.0,7.18,7.24,4.54,1,43876,1,0,1
0.3,3,0,3,60.7,60.0,4.37,4.33,2.64,0,43877,0,0,0
0.32,3,6,4,61.5,53.0,4.44,4.47,2.74,0,43878,0,0,0
0.26,4,0,1,58.4,63.0,4.19,4.24,2.46,1,43879,0,1,1
1.94,1,5,2,63.1,59.0,8.01,7.89,5.02,0,43880,1,1,0
1.5,3,3,3,58.4,58.0,7.54,7.5,4.39,1,43881,1,0,1
1.08,2,2,2,62.9,57.0,6.53,6.54,4.11,0,43882,1,1,0
0.91,3,3,4,61.4,57.0,6.23,6.28,3.84,0,43883,1,1,0
0.9,3,4,3,61.3,59.0,6.24,6.19,3.81,1,43884,1,0,1
0.96,4,2,4,61.2,56.0,6.38,6.34,3.89,1,43885,1,0,1
0.36,4,5,1,63.3,56.0,4.51,4.56,2.87,0,43886,0,0,0
1.0,1,3,3,59.1,59.0,6.54,6.5,3.85,1,43887,1,0,1
1.02,3,3,4,61.4,55.0,6.48,6.51,3.99,1,43888,1,0,1
1.5,3,5,2,59.4,61.0,7.41,7.45,4.41,0,43889,1,1,0
0.31,3,5,4,59.9,57.0,4.4,4.38,2.63,1,43890,0,1,1
0.46,6,2,2,61.4,57.0,4.95,4.99,3.05,1,43891,0,1,1
0.57,2,4,4,61.8,55.0,5.31,5.37,3.3,0,43892,0,0,0
1.02,7,1,4,62.6,57.0,6.47,6.41,4.03,0,43893,1,1,0
0.31,1,3,4,61.9,55.0,4.37,4.39,2.71,1,43894,0,1,1
0.7,3,1,4,62.6,55.0,5.66,5.68,3.55,1,43895,1,0,1
0.53,3,3,4,62.5,56.0,5.2,5.17,3.24,0,43896,0,0,0
1.21,3,5,3,62.2,59.0,6.79,6.85,4.24,0,43897,1,1,0
0.74,5,2,4,61.7,57.0,5.79,5.84,3.59,1,43898,1,0,1
1.62,4,2,4,61.7,55.0,7.58,7.53,4.66,1,43899,1,0,1
0.42,1,0,2,62.9,55.0,4.78,4.82,3.02,1,43900,0,1,1
1.19,2,0,4,62.0,57.0,6.77,6.82,4.21,1,43901,1,0,1
1.05,2,4,3,59.5,58.0,6.69,6.61,3.96,1,43902,1,0,1
1.73,5,3,3,62.6,55.0,7.76,7.66,4.83,1,43903,1,0,1
0.42,2,1,4,62.1,55.0,4.81,4.79,2.98,0,43904,0,0,0
0.9,3,3,3,61.7,59.0,6.14,6.22,3.81,0,43905,1,1,0
0.36,4,1,4,62.7,57.0,4.58,4.55,2.86,1,43906,0,1,1
1.73,2,4,3,62.0,59.0,7.68,7.59,4.73,0,43907,1,1,0
1.21,3,4,4,62.9,55.0,6.8,6.75,4.26,1,43908,1,0,1
0.54,4,3,4,61.8,55.3,5.22,5.24,3.23,1,43909,0,1,1
0.32,3,3,4,62.4,55.0,4.39,4.36,2.73,0,43910,0,0,0
0.43,3,3,3,61.3,58.0,4.86,4.83,2.97,0,43911,0,0,0
1.08,1,4,4,61.2,57.4,6.57,6.63,4.04,1,43912,1,0,1
0.78,1,1,4,61.2,54.0,5.96,6.0,3.66,0,43913,1,1,0
0.41,2,0,2,63.0,57.0,4.64,4.7,2.94,0,43914,0,0,0
0.9,4,4,4,60.9,56.0,6.25,6.27,3.81,1,43915,1,0,1
0.48,2,1,3,60.4,62.0,5.07,5.03,3.05,0,43916,0,0,0
0.5,3,6,2,63.2,60.0,5.06,5.01,3.18,0,43917,0,0,0
0.58,2,4,2,58.4,59.0,5.48,5.51,3.21,0,43918,0,0,0
1.51,5,6,2,62.6,63.0,7.29,7.24,4.55,0,43919,1,1,0
0.42,3,3,3,62.6,57.0,4.8,4.76,2.99,1,43920,0,1,1
0.38,3,1,2,60.5,58.0,4.66,4.7,2.83,0,43921,0,0,0
0.57,4,4,4,61.3,56.0,5.36,5.38,3.29,0,43922,0,0,0
0.75,2,1,4,61.4,56.0,5.83,5.89,3.6,1,43923,1,0,1
1.2,3,0,4,61.4,55.0,6.78,6.87,4.19,1,43924,1,0,1
0.58,6,3,4,61.3,56.0,5.36,5.4,3.3,0,43925,0,0,0
0.73,2,2,3,62.1,58.0,5.74,5.72,3.56,0,43926,1,1,0
0.5,6,3,4,62.7,57.0,5.07,5.1,3.19,0,43927,0,0,0
1.06,3,5,4,60.3,57.0,6.61,6.66,4.01,1,43928,1,0,1
0.56,2,0,4,60.5,57.0,5.36,5.31,3.23,0,43929,0,0,0
0.47,6,2,4,61.6,56.0,5.0,5.02,3.09,1,43930,0,1,1
1.24,4,6,2,62.4,59.4,6.81,6.89,4.27,1,43931,1,0,1
0.56,2,4,4,61.9,58.0,5.27,5.3,3.27,0,43932,0,0,0
1.51,4,6,4,61.9,58.0,7.28,7.33,4.52,1,43933,1,0,1
0.27,5,2,2,62.5,59.0,4.11,4.15,2.58,1,43934,0,1,1
1.39,1,3,2,61.5,62.0,7.09,7.16,4.38,0,43935,1,1,0
1.07,1,2,4,61.5,57.0,6.57,6.6,4.05,1,43936,1,0,1
0.3,4,3,1,63.6,57.0,4.26,4.23,2.7,0,43937,0,0,0
1.2,0,1,3,62.3,60.0,6.78,6.71,4.2,1,43938,1,0,1
0.55,1,3,4,62.1,57.0,5.3,5.23,3.27,0,43939,0,0,0
1.01,1,4,2,58.9,60.0,6.62,6.58,3.89,1,43940,1,0,1
0.52,2,1,2,62.8,57.0,5.09,5.13,3.21,0,43941,0,0,0
0.71,3,1,4,61.9,55.0,5.68,5.72,3.53,1,43942,1,0,1
0.66,1,1,4,61.9,55.0,5.61,5.64,3.48,0,43943,0,0,0
0.4,1,0,3,63.0,59.0,4.69,4.64,2.94,0,43944,0,0,0
0.75,2,0,1,63.6,58.0,5.77,5.65,3.63,1,43945,1,0,1
1.02,1,2,2,60.0,57.0,6.53,6.57,3.93,1,43946,1,0,1
0.55,1,2,4,61.4,55.0,5.27,5.29,3.24,1,43947,0,1,1
1.15,4,3,3,61.7,58.0,6.73,6.7,4.14,1,43948,1,0,1
0.31,3,1,3,60.8,58.0,4.35,4.37,2.65,0,43949,0,0,0
1.26,4,2,3,62.7,58.0,6.93,6.86,4.32,0,43950,1,1,0
0.4,2,1,2,59.8,61.0,4.76,4.81,2.86,0,43951,0,0,0
0.77,3,3,4,61.7,55.0,5.89,5.91,3.64,0,43952,1,1,0
0.4,5,2,4,61.1,57.0,4.73,4.8,2.91,0,43953,0,0,0
1.03,3,1,3,60.0,59.0,6.6,6.54,3.94,0,43954,1,1,0
0.71,2,0,2,63.1,56.0,5.73,5.68,3.6,0,43955,1,1,0
0.35,2,0,4,60.8,55.0,4.59,4.56,2.78,0,43956,0,0,0
1.21,5,0,2,62.4,56.0,6.76,6.83,4.24,0,43957,1,1,0
0.91,1,2,2,63.3,54.0,6.22,6.14,3.91,1,43958,1,0,1
1.0,4,3,0,63.1,68.0,6.32,6.17,3.94,1,43959,1,0,1
1.7,4,5,3,59.8,59.0,7.79,7.7,4.63,1,43960,1,0,1
0.24,4,2,1,60.2,65.0,3.97,4.0,2.4,0,43961,0,0,0
0.71,1,3,3,60.8,60.0,5.74,5.78,3.5,0,43962,0,0,0
0.52,3,1,3,62.5,60.0,5.1,5.14,3.2,0,43963,0,0,0
1.2,3,3,2,62.4,59.0,6.68,6.74,4.19,1,43964,1,0,1
0.3,2,1,4,61.9,57.0,4.29,4.32,2.66,0,43965,0,0,0
1.5,0,3,1,63.7,57.0,7.28,7.21,4.62,1,43966,1,0,1
1.51,2,3,2,63.4,58.0,7.19,7.3,4.59,1,43967,1,0,1
0.71,3,3,3,62.8,58.0,5.74,5.69,3.59,1,43968,1,0,1
0.4,6,5,3,62.7,59.0,4.67,4.71,2.94,0,43969,0,0,0
1.5,3,1,3,60.7,60.0,7.41,7.32,4.47,1,43970,1,0,1
1.09,2,1,3,62.5,57.0,6.61,6.55,4.11,1,43971,1,0,1
0.25,5,1,3,62.5,59.0,4.02,4.05,2.52,0,43972,0,0,0
1.5,1,4,3,62.3,60.0,7.22,7.3,4.52,1,43973,1,0,1
0.4,3,0,4,61.9,58.0,4.7,4.73,2.92,0,43974,0,0,0
0.34,6,6,4,62.1,54.2,4.48,4.51,2.79,0,43975,0,0,0
0.73,5,3,4,62.2,55.0,5.74,5.77,3.58,0,43976,1,1,0
0.4,2,2,2,63.3,58.0,4.72,4.69,2.98,0,43977,0,0,0
0.4,5,1,2,61.4,56.0,4.74,4.81,2.93,0,43978,0,0,0
0.51,2,0,2,61.0,60.0,5.15,5.18,3.15,0,43979,0,0,0
0.81,3,5,4,62.4,54.8,5.98,6.01,3.75,1,43980,1,0,1
1.28,2,0,4,61.5,55.0,7.01,7.05,4.32,0,43981,1,1,0
1.66,2,0,3,62.0,59.0,7.6,7.55,4.7,1,43982,1,0,1
0.31,2,4,2,62.9,56.0,4.27,4.31,2.7,0,43983,0,0,0
1.0,4,4,3,62.4,58.0,6.43,6.4,4.0,1,43984,1,0,1
1.23,3,1,3,58.9,59.0,7.05,6.98,4.13,1,43985,1,0,1
1.01,1,4,1,64.8,58.0,6.24,6.29,4.06,1,43986,1,0,1
1.08,2,4,4,60.0,58.0,6.69,6.66,4.01,1,43987,1,0,1
0.52,3,0,3,60.9,58.0,5.22,5.16,3.16,0,43988,0,0,0
0.77,2,3,2,63.6,57.0,5.79,5.88,3.71,1,43989,1,0,1
0.72,3,0,4,61.0,55.0,5.79,5.81,3.54,1,43990,1,0,1
0.57,4,1,4,62.0,55.0,5.31,5.34,3.3,1,43991,0,1,1
0.81,2,1,4,62.4,57.0,5.92,5.97,3.71,0,43992,1,1,0
1.01,3,3,4,61.0,56.0,6.46,6.49,3.95,1,43993,1,0,1
1.58,4,3,3,60.8,58.0,7.58,7.52,4.59,1,43994,1,0,1
0.52,5,5,4,62.2,57.0,5.18,5.11,3.2,1,43995,0,1,1
2.0,2,5,2,62.9,59.2,7.95,8.08,5.05,1,43996,1,0,1
2.2,1,6,3,60.9,60.0,8.42,8.34,5.1,1,43997,1,0,1
0.9,1,2,4,61.8,56.0,6.18,6.21,3.83,1,43998,1,0,1
1.0,1,6,3,62.3,58.0,6.45,6.34,3.98,1,43999,1,0,1
1.08,4,3,4,62.4,55.0,6.57,6.63,4.12,1,44000,1,0,1
0.9,2,1,2,63.6,57.0,6.08,6.12,3.88,1,44001,1,0,1
1.04,1,3,2,62.6,58.0,6.42,6.49,4.04,1,44002,1,0,1
0.34,2,5,4,61.9,56.0,4.47,4.5,2.77,1,44003,0,1,1
1.2,1,6,2,61.8,56.0,6.81,6.85,4.22,1,44004,1,0,1
1.66,2,6,3,60.7,58.0,7.72,7.63,4.66,1,44005,1,0,1
0.64,1,0,3,62.8,54.0,5.52,5.5,3.46,1,44006,0,1,1
1.25,2,1,4,61.1,57.0,6.93,6.89,4.22,1,44007,1,0,1
0.9,1,5,2,60.9,63.0,6.21,6.13,3.76,0,44008,1,1,0
0.43,4,0,4,61.6,56.0,4.86,4.85,2.99,0,44009,0,0,0
0.31,3,2,4,62.2,56.0,4.36,4.39,2.72,0,44010,0,0,0
0.35,2,3,3,60.3,60.0,4.59,4.57,2.76,0,44011,0,0,0
1.01,3,6,3,62.4,60.0,6.45,6.35,3.99,1,44012,1,0,1
1.03,1,4,3,62.7,62.0,6.43,6.38,4.02,0,44013,1,1,0
1.01,5,3,2,63.2,59.0,6.35,6.27,3.99,1,44014,1,0,1
0.3,6,1,3,61.3,59.0,4.28,4.33,2.64,1,44015,0,1,1
0.71,2,2,2,63.7,56.0,5.63,5.67,3.6,1,44016,0,1,1
1.12,1,3,4,62.4,56.0,6.63,6.67,4.15,1,44017,1,0,1
0.9,2,2,3,62.8,59.0,6.16,6.13,3.86,1,44018,1,0,1
0.54,4,4,3,61.3,58.0,5.25,5.22,3.21,0,44019,0,0,0
1.12,1,3,3,61.2,58.0,6.67,6.69,4.09,1,44020,1,0,1
1.6,4,4,4,61.4,57.0,7.53,7.59,4.64,1,44021,1,0,1
0.26,7,2,4,61.6,56.0,4.07,4.11,2.52,0,44022,0,0,0
0.3,3,4,3,61.1,61.0,4.33,4.31,2.64,1,44023,0,1,1
1.0,3,3,2,62.8,62.0,6.28,6.33,3.96,1,44024,1,0,1
1.22,4,4,4,61.9,54.0,6.88,6.9,4.26,1,44025,1,0,1
0.26,2,1,2,62.0,54.0,4.08,4.11,2.54,0,44026,0,0,0
0.32,5,4,3,61.0,58.0,4.44,4.41,2.7,0,44027,0,0,0
1.16,2,4,0,65.8,58.0,6.54,6.46,4.28,1,44028,1,0,1
0.43,6,5,2,63.0,56.0,4.83,4.86,3.05,0,44029,0,0,0
1.01,5,3,3,61.9,59.0,6.41,6.45,3.98,1,44030,1,0,1
0.57,2,1,4,61.9,56.0,5.33,5.3,3.29,0,44031,0,0,0
0.7,5,0,4,61.3,56.0,5.72,5.76,3.52,1,44032,1,0,1
0.91,1,0,4,62.2,57.0,6.21,6.15,3.85,1,44033,1,0,1
0.32,4,3,2,62.1,56.0,4.4,4.43,2.74,0,44034,0,0,0
0.31,3,0,4,62.2,55.0,4.34,4.31,2.69,0,44035,0,0,0
0.57,5,2,4,62.1,56.0,5.31,5.35,3.31,0,44036,0,0,0
0.73,2,3,4,60.1,57.0,5.87,5.91,3.54,1,44037,1,0,1
1.22,1,4,4,62.3,57.0,6.84,6.89,4.28,1,44038,1,0,1
1.01,1,3,4,61.6,54.0,6.4,6.45,3.96,1,44039,1,0,1
0.31,3,5,2,60.7,61.0,4.32,4.34,2.63,1,44040,0,1,1
0.7,2,0,1,58.0,60.0,5.79,5.93,3.4,0,44041,1,1,0
1.21,2,1,3,62.6,58.0,6.82,6.79,4.26,0,44042,1,1,0
0.6,2,0,4,62.2,56.0,5.44,5.4,3.37,1,44043,0,1,1
1.35,2,6,2,61.1,61.0,7.1,7.13,4.35,0,44044,1,1,0
1.57,1,6,2,62.1,60.0,7.37,7.41,4.59,0,44045,1,1,0
1.2,1,2,3,62.9,57.0,6.8,6.72,4.25,0,44046,1,1,0
0.33,2,3,4,61.3,56.0,4.46,4.51,2.75,0,44047,0,0,0
0.5,3,1,2,60.9,58.0,5.14,5.17,3.14,0,44048,0,0,0
1.5,5,5,3,60.2,58.0,7.5,7.34,4.47,1,44049,1,0,1
0.61,6,2,3,61.8,59.0,5.48,5.4,3.36,1,44050,1,0,1
1.0,3,3,2,63.1,61.0,6.38,6.33,4.01,1,44051,1,0,1
1.51,1,4,3,59.4,62.0,7.47,7.31,4.39,1,44052,1,0,1
0.3,6,4,3,62.6,60.0,4.26,4.21,2.65,1,44053,0,1,1
0.32,3,1,4,61.6,56.0,4.4,4.43,2.72,0,44054,0,0,0
1.26,2,0,3,59.5,59.0,7.13,7.06,4.22,0,44055,1,1,0
0.72,2,3,4,61.4,56.0,5.75,5.78,3.54,0,44056,1,1,0
1.73,2,1,1,64.2,58.0,7.54,7.5,4.83,1,44057,1,0,1
0.43,2,0,1,63.8,55.0,4.8,4.79,3.06,0,44058,0,0,0
0.38,6,1,4,62.6,56.0,4.64,4.6,2.89,0,44059,0,0,0
0.32,7,4,4,61.6,55.0,4.41,4.42,2.72,0,44060,0,0,0
0.57,2,5,4,62.5,55.0,5.28,5.32,3.31,0,44061,0,0,0
1.5,4,4,4,61.3,55.0,7.37,7.34,4.51,1,44062,1,0,1
0.74,4,6,2,62.7,58.0,5.75,5.8,3.62,0,44063,0,0,0
1.5,2,5,2,63.1,54.0,7.34,7.31,4.62,1,44064,1,0,1
1.08,3,3,3,60.1,59.0,6.7,6.64,4.01,1,44065,1,0,1
0.32,3,5,2,61.1,57.0,4.39,4.42,2.69,0,44066,0,0,0
0.74,1,1,3,59.1,60.0,5.98,5.94,3.52,0,44067,1,1,0
0.31,5,4,1,63.4,56.0,4.29,4.32,2.73,1,44068,0,1,1
1.26,3,2,3,62.8,58.0,6.89,6.84,4.31,1,44069,1,0,1
2.0,2,5,4,61.4,57.0,8.05,8.11,4.96,1,44070,1,0,1
1.01,5,1,1,64.3,58.0,6.34,6.28,4.06,1,44071,1,0,1
0.41,5,1,4,61.9,56.0,4.78,4.75,2.95,1,44072,0,1,1
0.3,3,1,4,62.5,56.0,4.3,4.28,2.68,1,44073,0,1,1
0.45,3,0,1,63.7,61.0,4.81,4.73,3.04,0,44074,0,0,0
0.41,5,4,2,62.0,56.0,4.77,4.81,2.97,0,44075,0,0,0
1.01,3,2,2,61.6,57.0,6.39,6.46,3.96,1,44076,1,0,1
1.51,4,4,3,59.6,60.0,7.5,7.41,4.44,0,44077,1,1,0
0.31,3,3,4,61.6,54.0,4.39,4.41,2.71,0,44078,0,0,0
0.39,6,1,4,62.1,54.0,4.67,4.7,2.91,1,44079,0,1,1
1.14,2,4,4,62.2,54.0,6.69,6.74,4.18,0,44080,1,1,0
0.56,4,3,4,61.8,55.0,5.28,5.37,3.29,0,44081,0,0,0
1.05,4,3,4,61.2,57.0,6.51,6.55,4.0,1,44082,1,0,1
0.38,5,1,4,62.0,57.0,4.64,4.69,2.89,0,44083,0,0,0
